subjectID ActivityDesc FeatureDesc FeatureValue
3795 15 LAYING fBodyBodyAccJerkMag-mean() -0.973681222777778
3796 16 LAYING fBodyBodyAccJerkMag-mean() -0.987514525142857
3797 17 LAYING fBodyBodyAccJerkMag-mean() -0.979687318732394
3798 18 LAYING fBodyBodyAccJerkMag-mean() -0.988548418307692
3799 19 LAYING fBodyBodyAccJerkMag-mean() -0.980621564096386
3800 20 LAYING fBodyBodyAccJerkMag-mean() -0.979695458088235
3801 21 LAYING fBodyBodyAccJerkMag-mean() -0.978444123888889
3802 22 LAYING fBodyBodyAccJerkMag-mean() -0.962654791527778
3803 23 LAYING fBodyBodyAccJerkMag-mean() -0.985905703888889
3804 24 LAYING fBodyBodyAccJerkMag-mean() -0.983108084305556
3805 25 LAYING fBodyBodyAccJerkMag-mean() -0.96008314739726
3806 26 LAYING fBodyBodyAccJerkMag-mean() -0.989138184473684
3807 27 LAYING fBodyBodyAccJerkMag-mean() -0.988098902567568
3808 28 LAYING fBodyBodyAccJerkMag-mean() -0.9734362485
3809 29 LAYING fBodyBodyAccJerkMag-mean() -0.993998275797101
3810 30 LAYING fBodyBodyAccJerkMag-mean() -0.969949269571429
3811 1 SITTING fBodyBodyAccJerkMag-mean() -0.985262126808511
3812 2 SITTING fBodyBodyAccJerkMag-mean() -0.983874698913043
3813 3 SITTING fBodyBodyAccJerkMag-mean() -0.965888891730769
3814 4 SITTING fBodyBodyAccJerkMag-mean() -0.9625007338
3815 5 SITTING fBodyBodyAccJerkMag-mean() -0.964440302272727
3816 6 SITTING fBodyBodyAccJerkMag-mean() -0.948348653636364
3817 7 SITTING fBodyBodyAccJerkMag-mean() -0.970954184166667
3818 8 SITTING fBodyBodyAccJerkMag-mean() -0.980932292391304
3819 9 SITTING fBodyBodyAccJerkMag-mean() -0.9530504408
3820 10 SITTING fBodyBodyAccJerkMag-mean() -0.985900801111111
3821 11 SITTING fBodyBodyAccJerkMag-mean() -0.975315331509434
3822 12 SITTING fBodyBodyAccJerkMag-mean() -0.971715268627451
3823 13 SITTING fBodyBodyAccJerkMag-mean() -0.988348535306122
3824 14 SITTING fBodyBodyAccJerkMag-mean() -0.972985342962963
3825 15 SITTING fBodyBodyAccJerkMag-mean() -0.984689437118644
3826 16 SITTING fBodyBodyAccJerkMag-mean() -0.983968635942029
3827 17 SITTING fBodyBodyAccJerkMag-mean() -0.99142725046875
3828 18 SITTING fBodyBodyAccJerkMag-mean() -0.990407075964912
3829 19 SITTING fBodyBodyAccJerkMag-mean() -0.983751646712329
3830 20 SITTING fBodyBodyAccJerkMag-mean() -0.971730462575758
3831 21 SITTING fBodyBodyAccJerkMag-mean() -0.985342358705882
3832 22 SITTING fBodyBodyAccJerkMag-mean() -0.968908297096774
3833 23 SITTING fBodyBodyAccJerkMag-mean() -0.974121466764706
3834 24 SITTING fBodyBodyAccJerkMag-mean() -0.984469962941177
3835 25 SITTING fBodyBodyAccJerkMag-mean() -0.987941825538462
3836 26 SITTING fBodyBodyAccJerkMag-mean() -0.989481942820513
3837 27 SITTING fBodyBodyAccJerkMag-mean() -0.988773269428571
3838 28 SITTING fBodyBodyAccJerkMag-mean() -0.969178686666667
3839 29 SITTING fBodyBodyAccJerkMag-mean() -0.990093703833333
3840 30 SITTING fBodyBodyAccJerkMag-mean() -0.985826330967742
3841 1 STANDING fBodyBodyAccJerkMag-mean() -0.99254247754717
3842 2 STANDING fBodyBodyAccJerkMag-mean() -0.977065295555556
3843 3 STANDING fBodyBodyAccJerkMag-mean() -0.948627467704918
3844 4 STANDING fBodyBodyAccJerkMag-mean() -0.956139283571429
3845 5 STANDING fBodyBodyAccJerkMag-mean() -0.941825903035714
3846 6 STANDING fBodyBodyAccJerkMag-mean() -0.955914005438597
3847 7 STANDING fBodyBodyAccJerkMag-mean() -0.967417888301887
3848 8 STANDING fBodyBodyAccJerkMag-mean() -0.979745872037037
3849 9 STANDING fBodyBodyAccJerkMag-mean() -0.963242884
3850 10 STANDING fBodyBodyAccJerkMag-mean() -0.951633690454545
3851 11 STANDING fBodyBodyAccJerkMag-mean() -0.988636595319149
3852 12 STANDING fBodyBodyAccJerkMag-mean() -0.960859009508197
3853 13 STANDING fBodyBodyAccJerkMag-mean() -0.981977536491228
3854 14 STANDING fBodyBodyAccJerkMag-mean() -0.970214125833333
3855 15 STANDING fBodyBodyAccJerkMag-mean() -0.979078785660377
3856 16 STANDING fBodyBodyAccJerkMag-mean() -0.986502687948718
3857 17 STANDING fBodyBodyAccJerkMag-mean() -0.990162798846154
3858 18 STANDING fBodyBodyAccJerkMag-mean() -0.984987073150685
3859 19 STANDING fBodyBodyAccJerkMag-mean() -0.979135412739726
3860 20 STANDING fBodyBodyAccJerkMag-mean() -0.940007897123288
3861 21 STANDING fBodyBodyAccJerkMag-mean() -0.970634296404494
3862 22 STANDING fBodyBodyAccJerkMag-mean() -0.959743877936508
3863 23 STANDING fBodyBodyAccJerkMag-mean() -0.973798155735294
3864 24 STANDING fBodyBodyAccJerkMag-mean() -0.972251355217391
3865 25 STANDING fBodyBodyAccJerkMag-mean() -0.982294170810811
3866 26 STANDING fBodyBodyAccJerkMag-mean() -0.98287688945946
3867 27 STANDING fBodyBodyAccJerkMag-mean() -0.984151646
3868 28 STANDING fBodyBodyAccJerkMag-mean() -0.952727765189873
3869 29 STANDING fBodyBodyAccJerkMag-mean() -0.989793892615385
3870 30 STANDING fBodyBodyAccJerkMag-mean() -0.953357615932203
3871 1 WALKING fBodyBodyAccJerkMag-mean() -0.0571194000343158
3872 2 WALKING fBodyBodyAccJerkMag-mean() -0.169064352813559
3873 3 WALKING fBodyBodyAccJerkMag-mean() -0.186764516965517
3874 4 WALKING fBodyBodyAccJerkMag-mean() -0.318587811
3875 5 WALKING fBodyBodyAccJerkMag-mean() -0.269481661080357
3876 6 WALKING fBodyBodyAccJerkMag-mean() -0.055401423331579
3877 7 WALKING fBodyBodyAccJerkMag-mean() -0.0384187298547368
3878 8 WALKING fBodyBodyAccJerkMag-mean() -0.123834409766667
3879 9 WALKING fBodyBodyAccJerkMag-mean() -0.316870715576923
3880 10 WALKING fBodyBodyAccJerkMag-mean() 0.0205189516981132
3881 11 WALKING fBodyBodyAccJerkMag-mean() -0.395116134237288
3882 12 WALKING fBodyBodyAccJerkMag-mean() -0.029912425338
3883 13 WALKING fBodyBodyAccJerkMag-mean() -0.15211150075614
3884 14 WALKING fBodyBodyAccJerkMag-mean() -0.431591453389831
3885 15 WALKING fBodyBodyAccJerkMag-mean() -0.289753952407407
3886 16 WALKING fBodyBodyAccJerkMag-mean() -0.378278490588235
3887 17 WALKING fBodyBodyAccJerkMag-mean() -0.335938891803279
3888 18 WALKING fBodyBodyAccJerkMag-mean() -0.41403775125
3889 19 WALKING fBodyBodyAccJerkMag-mean() 0.0730179928688462
3890 20 WALKING fBodyBodyAccJerkMag-mean() 0.0545269493972549
3891 21 WALKING fBodyBodyAccJerkMag-mean() -0.144009889665385
3892 22 WALKING fBodyBodyAccJerkMag-mean() 0.0659727285
3893 23 WALKING fBodyBodyAccJerkMag-mean() -0.0180705701559322
3894 24 WALKING fBodyBodyAccJerkMag-mean() -0.418641046896552
3895 25 WALKING fBodyBodyAccJerkMag-mean() -0.564591342162162
3896 26 WALKING fBodyBodyAccJerkMag-mean() -0.293358341186441
3897 27 WALKING fBodyBodyAccJerkMag-mean() -0.259934013157895
3898 28 WALKING fBodyBodyAccJerkMag-mean() -0.360811456296296
3899 29 WALKING fBodyBodyAccJerkMag-mean() -0.108978206490566
3900 30 WALKING fBodyBodyAccJerkMag-mean() -0.347180134692308
3901 1 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.0262184949326531
3902 2 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.222247409576596
3903 3 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() -0.049477977322449
3904 4 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() -0.175295286557778
3905 5 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.00918394264170213
3906 6 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.243834258785417
3907 7 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.067389886106383
3908 8 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.331528459921053
3909 9 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.00716877883571429
3910 10 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.156978047052632
3911 11 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() -0.097454996626087
3912 12 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.0769968373
3913 13 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() -0.0282156656914894
3914 14 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.186223478065556
3915 15 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.158413334683333
3916 16 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() -0.0745659082223404
3917 17 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() -0.188680399771739
3918 18 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() -0.3833987134
3919 19 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.538404846128205
3920 20 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.0137917152644444
3921 21 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.112442619741778
3922 22 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.0224783539805556
3923 23 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.335009724333333
3924 24 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() -0.200830137109091
3925 25 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() -0.471642111551724
3926 26 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() -0.15317202912
3927 27 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.010857564025
3928 28 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() -0.0128823827326087
3929 29 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() 0.000448896304791667
3930 30 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() -0.125961400367742
3931 1 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.44265216245283
3932 2 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.189511136902083
3933 3 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.412920898474576
3934 4 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.397406285
3935 5 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.264674938957447
3936 6 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.169868234496078
3937 7 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.45478324745098
3938 8 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.131850567460976
3939 9 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.419533108571429
3940 10 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.153553147382979
3941 11 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.475928501666667
3942 12 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.3208844625
3943 13 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.425100006545455
3944 14 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.288744334092593
3945 15 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.261956679958333
3946 16 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.475597717843137
3947 17 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.360299853125
3948 18 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.574481396551724
3949 19 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.187391317015
3950 20 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.215014031556863
3951 21 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.355443706553191
3952 22 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.0458020362119048
3953 23 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.302968064764706
3954 24 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.429800778813559
3955 25 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.654795110615385
3956 26 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.294970470909091
3957 27 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.460770277843137
3958 28 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.294433415745098
3959 29 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.239108046693878
3960 30 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.549784890615385
3961 1 LAYING fBodyBodyAccJerkMag-meanFreq() 0.26639115416
3962 2 LAYING fBodyBodyAccJerkMag-meanFreq() 0.3417585745
3963 3 LAYING fBodyBodyAccJerkMag-meanFreq() 0.238611133937097
3964 4 LAYING fBodyBodyAccJerkMag-meanFreq() 0.274027349574074
3965 5 LAYING fBodyBodyAccJerkMag-meanFreq() 0.197005001461538
3966 6 LAYING fBodyBodyAccJerkMag-meanFreq() 0.182525077889474
3967 7 LAYING fBodyBodyAccJerkMag-meanFreq() 0.217605286703846
3968 8 LAYING fBodyBodyAccJerkMag-meanFreq() 0.350822601333333
3969 9 LAYING fBodyBodyAccJerkMag-meanFreq() 0.1670029826292
3970 10 LAYING fBodyBodyAccJerkMag-meanFreq() 0.212826187810345
3971 11 LAYING fBodyBodyAccJerkMag-meanFreq() 0.29574789545614
3972 12 LAYING fBodyBodyAccJerkMag-meanFreq() 0.15706511695
3973 13 LAYING fBodyBodyAccJerkMag-meanFreq() 0.300750657951613
3974 14 LAYING fBodyBodyAccJerkMag-meanFreq() 0.175722996629412
3975 15 LAYING fBodyBodyAccJerkMag-meanFreq() 0.273485129381944
3976 16 LAYING fBodyBodyAccJerkMag-meanFreq() 0.353266127962857
3977 17 LAYING fBodyBodyAccJerkMag-meanFreq() 0.374273668633803
3978 18 LAYING fBodyBodyAccJerkMag-meanFreq() 0.393635924092308
3979 19 LAYING fBodyBodyAccJerkMag-meanFreq() 0.211317149549398
3980 20 LAYING fBodyBodyAccJerkMag-meanFreq() 0.262706879425
3981 21 LAYING fBodyBodyAccJerkMag-meanFreq() 0.299647660524444
3982 22 LAYING fBodyBodyAccJerkMag-meanFreq() 0.208852833405556
3983 23 LAYING fBodyBodyAccJerkMag-meanFreq() 0.338094710990278
3984 24 LAYING fBodyBodyAccJerkMag-meanFreq() 0.347309299402778
3985 25 LAYING fBodyBodyAccJerkMag-meanFreq() 0.200493940424658
3986 26 LAYING fBodyBodyAccJerkMag-meanFreq() 0.350704034325
3987 27 LAYING fBodyBodyAccJerkMag-meanFreq() 0.405104858945946
3988 28 LAYING fBodyBodyAccJerkMag-meanFreq() 0.26685931489625
3989 29 LAYING fBodyBodyAccJerkMag-meanFreq() 0.488088499666667
3990 30 LAYING fBodyBodyAccJerkMag-meanFreq() 0.172121086168571
3991 1 SITTING fBodyBodyAccJerkMag-meanFreq() 0.351852201957447
3992 2 SITTING fBodyBodyAccJerkMag-meanFreq() 0.280062423956522
3993 3 SITTING fBodyBodyAccJerkMag-meanFreq() 0.286795769778846
3994 4 SITTING fBodyBodyAccJerkMag-meanFreq() 0.22719801466
3995 5 SITTING fBodyBodyAccJerkMag-meanFreq() 0.245936717454545
3996 6 SITTING fBodyBodyAccJerkMag-meanFreq() 0.171844519818182
3997 7 SITTING fBodyBodyAccJerkMag-meanFreq() 0.18122972525
3998 8 SITTING fBodyBodyAccJerkMag-meanFreq() 0.306787560913043
3999 9 SITTING fBodyBodyAccJerkMag-meanFreq() 0.0974700202614
4000 10 SITTING fBodyBodyAccJerkMag-meanFreq() 0.324762092796296
4001 11 SITTING fBodyBodyAccJerkMag-meanFreq() 0.192259107913208
4002 12 SITTING fBodyBodyAccJerkMag-meanFreq() 0.255191492990196
4003 13 SITTING fBodyBodyAccJerkMag-meanFreq() 0.360646362877551
4004 14 SITTING fBodyBodyAccJerkMag-meanFreq() 0.19841410045
4005 15 SITTING fBodyBodyAccJerkMag-meanFreq() 0.242818344188136
4006 16 SITTING fBodyBodyAccJerkMag-meanFreq() 0.320055144681159
4007 17 SITTING fBodyBodyAccJerkMag-meanFreq() 0.38152125453125
4008 18 SITTING fBodyBodyAccJerkMag-meanFreq() 0.459090849721053
4009 19 SITTING fBodyBodyAccJerkMag-meanFreq() 0.268456602178082
4010 20 SITTING fBodyBodyAccJerkMag-meanFreq() 0.22971324275
4011 21 SITTING fBodyBodyAccJerkMag-meanFreq() 0.327937039236471
4012 22 SITTING fBodyBodyAccJerkMag-meanFreq() 0.207314701474194
4013 23 SITTING fBodyBodyAccJerkMag-meanFreq() 0.199533745057059
4014 24 SITTING fBodyBodyAccJerkMag-meanFreq() 0.353544370380882
4015 25 SITTING fBodyBodyAccJerkMag-meanFreq() 0.300439878492308
4016 26 SITTING fBodyBodyAccJerkMag-meanFreq() 0.336786740217949
4017 27 SITTING fBodyBodyAccJerkMag-meanFreq() 0.357920769852857
4018 28 SITTING fBodyBodyAccJerkMag-meanFreq() 0.22911153675
4019 29 SITTING fBodyBodyAccJerkMag-meanFreq() 0.33623279745
4020 30 SITTING fBodyBodyAccJerkMag-meanFreq() 0.318768530887097
4021 1 STANDING fBodyBodyAccJerkMag-meanFreq() 0.422220102264151
4022 2 STANDING fBodyBodyAccJerkMag-meanFreq() 0.304871865218519
4023 3 STANDING fBodyBodyAccJerkMag-meanFreq() 0.129816297732787
4024 4 STANDING fBodyBodyAccJerkMag-meanFreq() 0.201262207319643
4025 5 STANDING fBodyBodyAccJerkMag-meanFreq() 0.140971600726786
4026 6 STANDING fBodyBodyAccJerkMag-meanFreq() 0.190943682210526
4027 7 STANDING fBodyBodyAccJerkMag-meanFreq() 0.256759439860377
4028 8 STANDING fBodyBodyAccJerkMag-meanFreq() 0.308060633885185
4029 9 STANDING fBodyBodyAccJerkMag-meanFreq() 0.200537688288889
4030 10 STANDING fBodyBodyAccJerkMag-meanFreq() 0.197319524797727
4031 11 STANDING fBodyBodyAccJerkMag-meanFreq() 0.333098929765957
4032 12 STANDING fBodyBodyAccJerkMag-meanFreq() 0.176598692655738
4033 13 STANDING fBodyBodyAccJerkMag-meanFreq() 0.298745382305263
4034 14 STANDING fBodyBodyAccJerkMag-meanFreq() 0.214251895888333
4035 15 STANDING fBodyBodyAccJerkMag-meanFreq() 0.293685314135849
4036 16 STANDING fBodyBodyAccJerkMag-meanFreq() 0.344673907153846
4037 17 STANDING fBodyBodyAccJerkMag-meanFreq() 0.426849040797436
4038 18 STANDING fBodyBodyAccJerkMag-meanFreq() 0.361013970013699
4039 19 STANDING fBodyBodyAccJerkMag-meanFreq() 0.29073713539726
4040 20 STANDING fBodyBodyAccJerkMag-meanFreq() -0.00613414861917808
4041 21 STANDING fBodyBodyAccJerkMag-meanFreq() 0.29194637176382
4042 22 STANDING fBodyBodyAccJerkMag-meanFreq() 0.106970242863492
4043 23 STANDING fBodyBodyAccJerkMag-meanFreq() 0.261655799526471
4044 24 STANDING fBodyBodyAccJerkMag-meanFreq() 0.293291552663768
4045 25 STANDING fBodyBodyAccJerkMag-meanFreq() 0.308447500314865
4046 26 STANDING fBodyBodyAccJerkMag-meanFreq() 0.221668476393243
4047 27 STANDING fBodyBodyAccJerkMag-meanFreq() 0.3290143599625
4048 28 STANDING fBodyBodyAccJerkMag-meanFreq() 0.133307643270886
4049 29 STANDING fBodyBodyAccJerkMag-meanFreq() 0.388020547984615
4050 30 STANDING fBodyBodyAccJerkMag-meanFreq() 0.0494752816016949
4051 1 WALKING fBodyBodyAccJerkMag-meanFreq() 0.0938221807027368
4052 2 WALKING fBodyBodyAccJerkMag-meanFreq() 0.20750092670339
4053 3 WALKING fBodyBodyAccJerkMag-meanFreq() -0.11716398312069
4054 4 WALKING fBodyBodyAccJerkMag-meanFreq() 0.111486484954333
4055 5 WALKING fBodyBodyAccJerkMag-meanFreq() -0.00497287788214286
4056 6 WALKING fBodyBodyAccJerkMag-meanFreq() -0.00922884645438597
4057 7 WALKING fBodyBodyAccJerkMag-meanFreq() -0.0127446365087719
4058 8 WALKING fBodyBodyAccJerkMag-meanFreq() 0.176189876266667
4059 9 WALKING fBodyBodyAccJerkMag-meanFreq() 0.159239938555769
4060 10 WALKING fBodyBodyAccJerkMag-meanFreq() -0.0712853941698113
4061 11 WALKING fBodyBodyAccJerkMag-meanFreq() 0.0844543080474576
4062 12 WALKING fBodyBodyAccJerkMag-meanFreq() 0.018449461946
4063 13 WALKING fBodyBodyAccJerkMag-meanFreq() 0.118031208750877
4064 14 WALKING fBodyBodyAccJerkMag-meanFreq() 0.164708200554237
4065 15 WALKING fBodyBodyAccJerkMag-meanFreq() 0.0164170631888889
4066 16 WALKING fBodyBodyAccJerkMag-meanFreq() 0.0921999142870588
4067 17 WALKING fBodyBodyAccJerkMag-meanFreq() 0.0274103270236066
4068 18 WALKING fBodyBodyAccJerkMag-meanFreq() 0.0893293589464286
4069 19 WALKING fBodyBodyAccJerkMag-meanFreq() 0.124998092238462
4070 20 WALKING fBodyBodyAccJerkMag-meanFreq() 0.0864817772705882
4071 21 WALKING fBodyBodyAccJerkMag-meanFreq() 0.201672106271154
4072 22 WALKING fBodyBodyAccJerkMag-meanFreq() 0.0976461805652174
4073 23 WALKING fBodyBodyAccJerkMag-meanFreq() 0.15173584590678
4074 24 WALKING fBodyBodyAccJerkMag-meanFreq() 0.102850167901724
4075 25 WALKING fBodyBodyAccJerkMag-meanFreq() 0.135338842345946
4076 26 WALKING fBodyBodyAccJerkMag-meanFreq() 0.0423616587694915
4077 27 WALKING fBodyBodyAccJerkMag-meanFreq() 0.0162107116964912
4078 28 WALKING fBodyBodyAccJerkMag-meanFreq() 0.123016249824074
4079 29 WALKING fBodyBodyAccJerkMag-meanFreq() -0.0437918181396792
4080 30 WALKING fBodyBodyAccJerkMag-meanFreq() 0.115010838159538
4081 1 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.0764915474326531
4082 2 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.0188355111404255
4083 3 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.0434967841218367
4084 4 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.0926236938266667
4085 5 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.110968064831915
4086 6 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() -0.00160659497083333
4087 7 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() -0.0373844402161702
4088 8 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.181422535965789
4089 9 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() -0.0824504599928571
4090 10 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.125205953456842
4091 11 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.0337475179993478
4092 12 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.0415244209043478
4093 13 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.0266434248106383
4094 14 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() -0.00170923580888889
4095 15 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() -0.0799656144309524
4096 16 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() -0.0148414437446808
4097 17 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() -0.0445946372391304
4098 18 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.00593003606623636
4099 19 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.174679438294872
4100 20 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() -0.112876280435556
4101 21 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.01064073576
4102 22 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.138397615911111
4103 23 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.0579874222987037
4104 24 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() -0.00198537142181818
4105 25 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() -0.000259638109310345
4106 26 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() -0.084571896612
4107 27 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.103796321231818
4108 28 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.0545998274521739
4109 29 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.0327322971791667
4110 30 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-meanFreq() -0.125210388757581
4111 1 WALKING_UPSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.085352409154717
4112 2 WALKING_UPSTAIRS fBodyBodyAccJerkMag-meanFreq() -0.0119168233583333
4113 3 WALKING_UPSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.0904944091525424
4114 4 WALKING_UPSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.0497462736942308
4115 5 WALKING_UPSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.124513300170213
4116 6 WALKING_UPSTAIRS fBodyBodyAccJerkMag-meanFreq() -0.0612378407705882
4117 7 WALKING_UPSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.0458636458607843
4118 8 WALKING_UPSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.27454925895122
4119 9 WALKING_UPSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.0257597455510204
4120 10 WALKING_UPSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.178734933145745
4121 11 WALKING_UPSTAIRS fBodyBodyAccJerkMag-meanFreq() 0.0149014800925926
